x,sin(x)
4.2367,-0.8889774133578884
1.1617,0.917480660864592
8.8977,0.5030100304846001
6.0362,-0.2444818661088071
1.8721,0.9549504156321903
2.9871,0.15387881534051892
3.464,-0.3168507853791098
9.3467,0.0779986555523587
4.8726,-0.9871936421289458
3.3463,-0.20328062547975265
5.7332,-0.5226747028845402
8.0284,0.984827639541738
9.3962,0.028574070992215553
1.3219,0.9691848846624692
1.949,0.9293294312937049
1.5545,0.9998672178051196
6.889,0.5694319739878698
8.0488,0.9810828479524277
2.1388,0.8429765787428664
9.6409,-0.21444349961324827
5.3733,-0.7894333422663379
4.9169,-0.9791604078160712
9.6426,-0.21610364081431715
4.684,-0.9995970599593795
4.2576,-0.8983537433468181
6.8975,0.5763986461388477
3.9662,-0.7342812877998659
6.2473,-0.03587760575989942
8.5774,0.7495473228645072
5.5612,-0.6608759368390639
8.252,0.9218308696709606
8.4206,0.8437209960010497
4.3688,-0.941551717764261
3.166,-0.024404923164181892
0.0589,0.05886594982872975
1.36,0.9778646024353163
3.3574,-0.21413611706901498
6.4478,0.16387224473291087
6.5908,0.3027861626517804
1.8886,0.9499240190084663
6.264,-0.019184130259355007
5.9992,-0.2801835449333569
1.4766,0.9955668054226844
2.3701,0.6972060546679401
9.3528,0.07191582597524546
5.1017,-0.9251707826727271
0.6311,0.5900332315896228
5.675,-0.5713791082860668
9.5945,-0.16890838863472535
8.9948,0.41685076942218685
7.0117,0.6657620869179227
4.3357,-0.9298876678811853
8.3124,0.8967535398746475
9.3273,0.09732366226352349
7.9978,0.9896759521935556
4.9352,-0.975280146701421
3.5062,-0.35658247992154707
4.1749,-0.8589969815477891
3.2413,-0.0995422208349842
1.948,0.9296982182541869
0.105,0.10480716882888248
7.6673,0.9826255302168974
4.2272,-0.8845868290764811
2.1904,0.8141086725394542
3.3124,-0.16997800216685277
1.9276,0.9370180245384256
7.928,0.9972618911985952
5.7141,-0.5388617423188153
6.098,-0.1841286755130694
6.7233,0.4260432307843025
4.3905,-0.9486395148204767
3.0192,0.12208730950545159
8.5391,0.7743441546772838
2.5603,0.5491047350767531
9.2586,0.16541417888899196
8.6958,0.6661076893693975
3.7617,-0.5811225241200972
7.4128,0.9042477271604074
3.2013,-0.05967187694442641
1.4659,0.9945034230991189
0.6465,0.6023964113668453
9.3438,0.08088948856190402
7.4609,0.9237330684937621
5.6809,-0.5665271427011745
9.0501,0.36597285013965236
9.8937,-0.4519249468005246
6.8274,0.5177463931165109
4.5036,-0.9782826465155794
2.0866,0.8698966042229888
4.9149,-0.9795646260130645
2.9391,0.20111167754079742
3.2984,-0.15616552527106822
0.7905,0.7107051062666132
7.9995,0.9894308729674766
2.1121,0.8570376873723659
7.0878,0.7205635287627575
7.0173,0.6699301448390395
9.3477,0.07700166325501788
5.6954,-0.5545193816238777
2.6305,0.48913056269701477
6.8549,0.5410748562789909
0.5355,0.5102711099952822
8.6993,0.6634931202638492
3.7757,-0.5924586279804237
9.0881,0.33035338974674255
1.0719,0.8781111564145401
6.0742,-0.20746739175377685
2.3528,0.7095029697731499
2.2209,0.7960210526565932
3.8798,-0.6729630105765773
8.2228,0.9327539917016278
6.3738,0.09049073717373016
3.6276,-0.4670992968904397
0.6882,0.6351479089546674
4.5223,-0.9819874264926518
1.9523,0.9281058427450631
2.0824,0.8719605089632987
8.6871,0.6725713423708694
3.029,0.11235491283904878
4.0269,-0.7741095898292144
5.9385,-0.33790051081820227
4.022,-0.7709983561783669
8.6617,0.6911491950290746
6.4063,0.12280391553694674
3.7231,-0.5492841527064258
0.3078,0.30296276603816674
7.9483,0.9955553193541959
3.8331,-0.637698993558064
5.3335,-0.8132324130234775
2.5266,0.5769525219170406
3.2157,-0.07403953335963497
0.9675,0.8234698882161713
6.9988,0.6560814432004067
6.4183,0.13470395939029656
8.0963,0.9707842832696886
7.5455,0.952795662605558
9.2986,0.12584341654360284
3.5643,-0.41023100371942395
4.4654,-0.9696529665667005
7.2183,0.8046671795299278
2.0046,0.9073735377787572
4.1026,-0.8197688858664691
2.108,0.859143018339726
2.2348,0.7875311870015251
2.4673,0.6243449301842181
4.4987,-0.9772552571901905
4.3993,-0.9513867077556017
0.9104,0.789749174822901
7.1356,0.752871869895733
7.946,0.9957692966689033
4.2348,-0.8881057022943886
4.7764,-0.9979519941206142
3.8967,-0.6853668420447443
7.4343,0.9132187111109752
1.1603,0.9169228693726522
3.8585,-0.6570564476488948
8.5062,0.7947393158663707
2.7775,0.3561015738176752
2.0989,0.8637641750103278
3.4097,-0.2649068755968929
6.6287,0.3386809972097101
4.9985,-0.9593486889921666
5.7725,-0.48877523027790193
9.9436,-0.49585753639826724
8.7518,0.6233174202301526
7.4247,0.9092649809348612
4.0653,-0.797842132540258
8.558,0.7622473167371658
7.0866,0.719730943447031
0.1403,0.1398401731592042
6.5003,0.21541295469074007
4.83,-0.9930917926059354
6.9205,0.5950394173041399
9.1879,0.2346689176317676
0.6531,0.607651353640504
5.7136,-0.5392828720537798
0.1384,0.13795859111113498
2.8785,0.2600680271396307
3.0932,0.048373767754048315
1.0082,0.845873123969292
1.5667,0.9999916100651266
5.2616,-0.8529366466436741
1.5047,0.9978164329160233
1.1572,0.9156813656846406
8.7767,0.6036551845364636
2.6819,0.4436726874833121
9.7565,-0.3256716691575055
1.3769,0.9812609269344991
7.5165,0.9435915176510141
5.893,-0.38035980088383925
4.3334,-0.9290391687607313
6.9869,0.6470543897290165
0.6102,0.5730313782456083
3.5601,-0.4063970738330499
4.2692,-0.9033887524475488
8.0883,0.9726728290828294
9.4204,0.004377946784331947
8.6654,0.6884704354220316
0.9707,0.8252812208809545
0.2474,0.24488395357143056
1.2187,0.938651823435844
5.5395,-0.6770048100374868
5.4084,-0.7674058671245347
3.7392,-0.5626661168280408
4.7672,-0.9984982520894272
2.4617,0.628709550755726
2.0767,0.8747369133206884
9.9399,-0.4926410552222864
1.6616,0.9958801783998189
8.9694,0.43980178983753415
1.9752,0.9193371976773539
8.0342,0.983804575355369
4.0495,-0.7882176546850902
6.3129,0.029710320184560407
7.7706,0.9965257651417132
9.0177,0.3959277670500722
6.7881,0.48373277989758184
7.9797,0.9921078491326614
9.6339,-0.20760114684002934
7.5416,0.95160433165717
4.6963,-0.9998705751469856
2.753,0.3788863716026169
3.3258,-0.18316734787525488
7.5578,0.9564579263446672
8.7805,0.6006213004686769
0.9945,0.8384866098911699
8.5036,0.7963147002641645
8.0485,0.9811408803048826
7.4763,0.9295220685186506
9.7144,-0.28559002609625755
1.5729,0.9999977872803391
1.9079,0.9437165975341777
5.1181,-0.9188220097963661
9.3969,0.027874349874202637
4.5039,-0.9783447850917238
8.0617,0.9785039977595069
7.5147,0.9429939880505415
4.0138,-0.7657504293848476
3.0865,0.05506478827753715
3.1034,0.03818336913136147
6.4998,0.21492466626157186
9.6914,-0.2634743408176506
3.4256,-0.28020470134643805
8.8092,0.5774304889056743
0.6358,0.5938213818274978
5.7246,-0.5299870610518863
8.4545,0.8250428125628004
8.469,0.816762850328128
8.2324,0.9292501341904598
4.8675,-0.9879943854662439
6.0993,-0.18285074749298308
3.0114,0.12982516817112755
8.4463,0.8296485986844533
2.6841,0.44169999980394803
1.9946,0.9115313512974274
4.3333,-0.9290021659774133
9.0216,0.39234346663590347
5.9634,-0.3143627593388794
1.6065,0.999362691565012
8.3964,0.8564628054101713
3.0809,0.06065539922704312
4.4012,-0.9519701880915673
1.656,0.9963723624527439
3.7075,-0.5361819299428437
8.5194,0.7866585596920186
3.6063,-0.4481612021567218
6.564,0.2771385217311255
8.0708,0.9765868355415971
7.3734,0.8867261863028887
7.4622,0.9242302356867177
8.9922,0.41921269264080085
9.4245,0.0002779607658003063
9.4071,0.017677040026305497
7.1724,0.7765772261813186
5.0142,-0.954799729875094
9.623,-0.1969264977751898
9.5069,-0.08202976477769804
2.3991,0.6761265612429752
1.9339,0.9347989736906648
1.1768,0.9233823210716589
9.2844,0.13991736746793662
5.2695,-0.8487861597040747
8.4277,0.8398886101515672
5.2701,-0.8484687651728635
8.3803,0.8646624076125551
5.3558,-0.8000540502602873
0.6085,0.5716373440589932
4.2869,-0.9108370072720898
2.622,0.4965265936020299
7.8044,0.9987710825750694
9.3213,0.1032933913199426
8.0805,0.9744542264165703
6.2813,-0.00188530606273611
0.5955,0.5609227586673181
4.3218,-0.9246849759267678
9.7399,-0.30993250337873723
1.5644,0.9999795435715111
6.5133,0.22808919458047
1.3155,0.9675885061311531
2.2602,0.7716254620226016
5.7054,-0.546170086489976
3.1614,-0.019806051263035633
4.8046,-0.9957515755285076
5.5942,-0.6357542768722715
2.9918,0.14923311112917995
6.7779,0.4747805705497966
5.3192,-0.8214707101013321
2.7714,0.3617950414630927
0.2242,0.22232645553524066
8.7953,0.5887228556243469
4.9948,-0.9603863467530478
6.0846,-0.1972826393023664
5.7567,-0.5024977231920968
0.328,0.3221502968833604
6.4901,0.2054413866537518
7.4486,0.9189519592927842
1.1135,0.8972495116623191
4.7548,-0.9991007875037715
1.0058,0.8445905671097633
9.5232,-0.0982632154696302
4.3698,-0.941888115397391
5.12,-0.918070474669267
1.249,0.9486688225534746
8.0861,0.973181270875333
9.1165,0.30341822917274575
1.449,0.9925919919318508
9.2682,0.15593894987929638
0.6353,0.5934190091681442
4.2292,-0.8855178103562484
9.155,0.2665174351671476
7.0989,0.7282155979184197
4.1625,-0.852582545340636
0.9795,0.8302187554180228
6.0788,-0.20296529972610017
2.2538,0.7756805251847063
4.7645,-0.998642528050233
0.032,0.03199453894628012
9.1079,0.31160148215694733
8.7437,0.6296308514137623
1.651,0.9967854091458263
4.8978,-0.9828605619717014
0.7303,0.6670931573119147
5.5497,-0.669462741089415
1.4701,0.994934407376281
5.8295,-0.4382809970343824
6.7295,0.4316441637151432
2.6891,0.43720868319928263
6.9919,0.6508585049066176
0.2334,0.2312866651912297
2.5592,0.5500237315837978
1.5127,0.998312883013969
6.6137,0.3245299066544834
1.2271,0.9415155507190219
0.9344,0.8042426422496923
1.695,0.9922966344553832
9.3343,0.09035456524820248
0.5989,0.5637342627930597
4.7101,-0.9999973802855431
9.5878,-0.1623009141491731
7.438,0.9147200947189444
7.3498,0.8755701128918609
0.7607,0.6894286614908864
9.7754,-0.34348206775813056
4.6062,-0.9943672461657121
0.3598,0.35208704686611764
5.4521,-0.7386633838723402
4.4954,-0.9765501181569738
3.264,-0.12210189240105208
9.0914,0.32723686747600456
4.5184,-0.9812430698897158
9.6202,-0.19418055829722214
8.4938,0.8022042156343232
0.8133,0.7265585713290492
5.2289,-0.869547499245749
3.0696,0.07193048074384631
1.1597,0.9166832656586025
9.6434,-0.21688466792177663
3.352,-0.20885827992227604
3.726,-0.5517051829218201
8.2593,0.918976908402479
8.9557,0.4520640320449947
9.6195,-0.1934938347154943
9.7162,-0.28731459590344266
9.2916,0.132784627498979
8.6066,0.7299015829725506
4.698,-0.9998964804078448
7.1085,0.7347612828766674
6.8326,0.5221881507033479
4.4417,-0.9635868949044634
5.589,-0.6397594992441167
6.6262,0.33632768813100017
8.082,0.9741162509841431
5.1947,-0.8859253743612412
2.1172,0.854398759008953
8.7421,0.6308730760807256
9.6886,-0.2607722455960489
8.4804,0.8101324219575803
9.3826,0.042165456254287165
1.5812,0.999945882280049
6.4826,0.19809565679281588
1.2653,0.9536977915392016
3.4924,-0.34365609480882664
0.2794,0.27577896559171
3.5528,-0.39971631972511035
7.5114,0.9418905832276434
3.4998,-0.3505959293377458
7.9711,0.9931494800936747
3.0208,0.12049912292812884
2.7359,0.3946552853756712
6.507,0.22195077522160164
7.1363,0.7533324023830144
0.5028,0.4818808872198318
7.3272,0.864429590614027
4.7106,-0.9999983997750184
0.4425,0.4282000108077911
7.7857,0.997669714831869
6.1765,-0.10648304465175208
5.1492,-0.9061053730413758
2.3915,0.681706550697722
2.813,0.32271129863467
3.6409,-0.47881756293422506
2.0471,0.88869574620804
9.7727,-0.3409450889125293
8.1909,0.9437778726387851
4.951,-0.9716672020466025
6.8708,0.5543773932644371
1.8113,0.9712181272056187
4.2853,-0.9101754157427471
2.3837,0.6873924359577747
3.4709,-0.32338767108902805
1.598,0.9996300029006353
1.715,0.9896206553128498
0.8955,0.780521743039381
0.8977,0.7818951360622193
9.8493,-0.4118852938896478
0.8874,0.7754326516004622
0.5082,0.4866055167705262
5.3778,-0.7866630952584841
5.9296,-0.3462635360964915
8.8439,0.5487581068766527
2.4838,0.6113715732052335
6.1588,-0.1240648130871558
4.7023,-0.9999491066690931
3.2181,-0.07643273056519864
5.4254,-0.756395756943276
6.3011,0.01791373459016084
1.8543,0.9600812815902853
1.904,0.9449993624777722
0.6472,0.6029550016835458
1.8849,0.9510736937458322
6.9101,0.5866489447570686
1.9105,0.9428534452966131
8.9565,0.45135029907017066
4.0275,-0.7744892814336553
2.9347,0.20541981748277716
5.4548,-0.7368406925597621
0.5682,0.5381157535933219
5.4663,-0.7290173771325494
4.4763,-0.9722602032970635
2.5587,0.5504412373261544
5.4071,-0.7682387285502059
9.6815,-0.25391138796142654
5.1823,-0.8916085826616698
7.9198,0.9978347531806474
4.3003,-0.9162861352718086
4.3257,-0.9261627990418494
1.7083,0.9905612557300729
5.7411,-0.5159234585667495
1.6918,0.9926879838814959
8.0788,0.9748346146843393
8.2167,0.9349357566407733
0.5367,0.5113027586739217
1.6409,0.9975437436932294
3.7575,-0.5776993811402353
8.2835,0.909166423381568
4.1314,-0.8359202560151286
3.0929,0.04867341436394343
2.3006,0.745305312361004
7.3655,0.8830464236143762
8.7471,0.6269857761002586
7.8726,0.9998266832299518
8.3355,0.8862927507827149
0.958,0.818042890710956
9.9478,-0.4995004485257869
5.3228,-0.8194124888545464
9.6649,-0.23782116599584213
7.6641,0.982026582714807
0.8156,0.7281369886203295
5.0042,-0.9577244392871808
2.7041,0.4236696027136159
3.113,0.02858875781014089
2.1946,0.8116625065592451
5.8209,-0.44599470110135414
7.5152,0.9431602750509762
2.2801,0.7588155814205741
2.4934,0.6037466189030699
1.7282,0.9876375976349945
6.4399,0.15607400778734645
8.1735,0.9493868139217343
9.9955,-0.540239793547459
6.4863,0.2017209685171395
2.3166,0.7345427972689387
8.9691,0.4400711985017657
9.8085,-0.3743744183533226
9.8529,-0.41516306631741623
5.4535,-0.7377189560178513
4.326,-0.9262758945462384
4.5478,-0.9864857829530054
2.2995,0.7460382569603298
0.8132,0.7264898572428409
2.4129,0.6658948643097413
0.7122,0.653500588365787
8.7488,0.6256605185484436
2.7828,0.35114402512675347
5.092,-0.9288088461036097
2.9826,0.1583236460886575
7.4209,0.9076767925017699
0.1307,0.13032820412824728
5.3122,-0.8254423065230306
4.7494,-0.9993151703930604
3.5702,-0.4156045241670525
0.6859,0.6333697323321248
3.2145,-0.07284277396989058
4.7458,-0.999441903803754
0.8902,0.7771976143898645
0.4836,0.46496935804039446
7.3842,0.8916671619160456
0.6105,0.573277212483897
2.5455,0.5614132991554399
1.2627,0.9529125758727183
5.4968,-0.7078044526144595
5.8756,-0.3963936029768133
4.6465,-0.9978301063260897
8.9491,0.45794124760711036
3.8022,-0.6135965378097282
3.1408,0.000792653506789201
0.5997,0.5643948473053654
8.8416,0.5506794104402556
6.534,0.24819324305676305
3.4548,-0.3081115257846443
5.2314,-0.8683101599082016
2.8854,0.25339931606433025
0.7585,0.6878334164656797
9.9943,-0.5392295914729365
0.3169,0.3116224240420587
4.617,-0.9954539198664877
4.3341,-0.9292979280922818
4.0596,-0.7943928515907976
1.2268,0.9414144174917337
9.5652,-0.1399610122015125
2.9501,0.19032447618877782
4.3277,-0.9269151941034498
4.2607,-0.8997111701147879
2.3296,0.7256596670368867
5.6164,-0.6184630367852801
7.4984,0.9374441598631251
2.0712,0.8773889591499113
8.2163,0.9350776086576102
2.2637,0.7693944703263459
6.902,0.5800700566216743
4.4013,-0.9520008024043136
6.3815,0.09815638800075517
8.2269,0.9312680506650541
8.2549,0.9207029770682424
1.1144,0.8976465196914203
4.0603,-0.7948178399477183
8.881,0.5173727045705806
4.2774,-0.9068746860247858
6.7318,0.4337177213085896
1.5608,0.9999500371413582
6.3416,0.058381477308934566
6.8941,0.5736169465046514
6.2845,0.001314692441691025
5.296,-0.8344782755246358
2.3708,0.6967040743464112
1.1912,0.9288142905632651
2.8918,0.24720305342525456
1.679,0.9941516919105917
3.2279,-0.08620023634385493
2.0028,0.9081286527623073
4.0125,-0.764913703370679
2.005,0.9072053351185052
1.3033,0.9644356833799124
9.3003,0.1241567503134426
3.6197,-0.46009957534099327
1.0493,0.8670747133702555
7.1581,0.7674888178091719
5.176,-0.8944435536718349
9.9627,-0.5123525979454223
1.4793,0.9958171304149015
2.4732,0.6197253124602808
3.167,-0.025404612950611204
9.4427,-0.0179210798210515
3.8275,-0.6333754173296339
8.0749,0.9756966231531281
8.9269,0.4775621959391088
3.469,-0.3215891819805383
7.3714,0.8857998234599302
8.746,0.6278423303746348
6.5865,0.2986852243975479
0.3422,0.33556034369346444
2.9912,0.14982636545690858
9.2775,0.1467461085027
1.7307,0.9872426254076474
3.2119,-0.07024943774816769
7.4757,0.9293006413239671
1.0117,0.8477347837371256
6.5605,0.2737739262148172
3.6387,-0.4768849940144308
8.0255,0.9853267501765428
9.8606,-0.4221557416508178
7.9364,0.9966055286170727
9.9387,-0.4915964216427051
4.237,-0.8891147586649916
1.8017,0.9734599802937698
2.8293,0.3072412037749187
6.7223,0.4251383151084176
2.5154,0.5860640546590974
8.9713,0.4380946167796497
9.183,0.23942925062427153
0.5853,0.55244947110327
0.6429,0.5995190045948013
6.7962,0.4908060811321006
9.4773,-0.05249789498796634
4.7288,-0.9998653422398203
1.196,0.93058220251172
7.0192,0.6713395406294265
5.0245,-0.9516874636079813
8.7681,0.6104890884568964
6.2648,-0.018384271431640054
0.9192,0.795116709370243
2.1363,0.8443188187041979
8.9227,0.481248084366937
4.4727,-0.9714118580499518
8.0857,0.9732732088552918
3.2327,-0.09098135855100052
3.4352,-0.28940707467354143
8.4191,0.8445252194648
7.9865,0.9912322835152354
3.54,-0.3879509179417303
5.5724,-0.6524291169909299
5.1187,-0.9185850411262872
1.5689,0.9999982019728823
7.4426,0.9165692154501981
2.4804,0.6140586027652961
7.7376,0.9932352982898311
4.6595,-0.9986017038705104
7.1188,0.7417089397558498
2.8161,0.31977561062102683
1.158,0.9160025966398007
6.7398,0.44091215591847055
2.9891,0.15190232944483772
2.812,0.32365763456857866
6.3135,0.0303100499313184
0.7775,0.7014999394596759
8.3034,0.9006999407610221
5.3062,-0.8288143472310375
8.8237,0.5655318245800967
8.5454,0.7703423968049286
8.7377,0.6342808568416917
1.0538,0.8693077282374031
2.8563,0.2814382876788993
2.4322,0.6513730624659847
1.4291,0.9899778609166462
2.8354,0.30143057035978943
8.7645,0.6133364151337022
7.3034,0.8522203652225718
8.1265,0.9630961134912471
8.5431,0.7718069079938343
9.248,0.17585866663549404
9.1045,0.31483039866780255
0.6099,0.5727854924344961
7.2586,0.8279345293534384
3.4392,-0.2932335736667807
4.8508,-0.9904364773138638
2.6458,0.47572901232354997
7.022,0.6734121260771525
5.0258,-0.9512874706895418
1.9043,0.9449011983030308
0.4188,0.40666445300667403
7.2989,0.8498574209620431
0.5764,0.5450091265652331
4.1179,-0.8284348216634445
0.744,0.6772363836899711
6.8692,0.5530450595802648
4.8886,-0.9845149685022822
8.0941,0.9713098321324772
2.9774,0.1634558962283375
8.5452,0.7704699074873753
4.7336,-0.9997750547573391
1.6956,0.9922221250982441
5.459,-0.7339947230509698
4.8701,-0.9875893730534552
7.3197,0.8606346597537002
6.6439,0.35294302199033945
0.8129,0.7262836713975738
0.3622,0.35433235212297626
7.1444,0.7586345147185445
3.6931,-0.5239716844250363
8.6732,0.6827924872481557
7.775,0.9968825718216205
6.8377,0.5265307753802477
5.0227,-0.9522386446063522
4.5874,-0.9921990410366875
9.344,0.08069014233020261
1.9777,0.9183506492623729
0.7466,0.6791470827939727
4.1696,-0.8562714322235602
8.0966,0.9707122534147059
7.2015,0.7945794976025745
8.8097,0.5770221968183192
1.7629,0.9816047651133206
4.117,-0.8279304092823314
7.5236,0.9459186088096323
5.4787,-0.7204738081612836
6.1797,-0.10330069843091008
5.7208,-0.5332056485619097
3.7885,-0.6027215040910665
1.3326,0.9717651324817284
9.8691,-0.42984584680077625
4.0307,-0.7765095910992729
7.3523,0.8767751031419817
4.075,-0.8036523110124882
0.698,0.6426867154479664
8.8184,0.5698949115477275
0.8693,0.7638773712187177
6.9169,0.5921422602402878
4.4549,-0.9670324651157862
9.2951,0.12931481407371945
0.8883,0.7760006247286273
1.8206,0.9689609750637159
5.0417,-0.946265378260794
4.7387,-0.999653885091166
6.1507,-0.1320980756174636
6.6292,0.3391514054852655
5.054,-0.9422161881088339
8.1789,0.9476767897024412
2.5032,0.5959054247347533
0.5328,0.5079472161561633
0.7319,0.6682842618169657
2.8606,0.27730950738322324
9.7347,-0.30498439085864926
6.7597,0.4586849273301676
2.2156,0.7992177829043886
3.3278,-0.18513314372531728
4.3987,-0.9512017371674398
5.4593,-0.7337909434729113
7.5602,0.957155659643024
3.4537,-0.3070648543192993
3.9073,-0.6930470924901616
1.0015,0.8422804913080983
2.6224,0.4961793452851565
1.9965,0.9107483683388288
7.5059,0.9400287874424798
8.2557,0.9203904712373304
0.0496,0.04957966517884019
4.5662,-0.9893334078287314
8.8856,0.5134307478346947
1.8127,0.9708837069545095
4.7615,-0.9987942962410286
4.0808,-0.8070903491645628
6.8051,0.49854083318814
4.8051,-0.9957054108621105
9.7915,-0.35855736219286405
4.4452,-0.9645168749039948
9.2543,0.1696534005779835
8.571,0.7537684281409804
3.0234,0.11791766362178827
3.0779,0.06364959808484306
0.934,0.8040048574850591
0.5894,0.5558623583902564
7.5723,0.9605893506015707
0.3254,0.3196878205927561
8.3641,0.8726867179316242
7.1321,0.7505636783708518
4.1471,-0.8444338404913725
8.1472,0.9573186154920296
1.1043,0.8931495781735446
5.4932,-0.7103429308681113
0.7758,0.7002873882037522
0.1227,0.12239235099808678
6.6541,0.3624680737002385
7.3594,0.8801673699238254
1.3722,0.9803444790543001
2.2321,0.7891922563912468
4.7596,-0.9988857667942179
0.1405,0.14003820517882434
8.2776,0.9116075396267855
5.3968,-0.7747915447419363
5.4028,-0.7709843205906646
9.8293,-0.3935794204925162
5.0977,-0.9266815815907413
8.3208,0.8930046915788636
9.6737,-0.2463593661356146
0.0065,0.006499954229263357
2.1817,0.8191299982695543
0.2717,0.2683694609966523
1.0561,0.8704422518039261
1.7848,0.97718847302502
3.4855,-0.33716820609573045
5.2015,-0.8827508870904419
9.903,-0.46020140432186135
4.0803,-0.8067950343138173
7.6359,0.976314297655193
6.0445,-0.23642541030864353
5.3803,-0.78511718224828
4.2141,-0.8784015833909224
2.8682,0.26999963615655614
9.8744,-0.43462516937138446
3.6154,-0.4562775040093463
2.3313,0.7244889275426281
4.847,-0.9909536092296504
0.3867,0.3771341506413304
6.4123,0.12875625506926006
5.1832,-0.8912006953588866
2.3985,0.6765685108137434
6.4631,0.17894564384391282
7.9297,0.9971347338613229
1.8675,0.9563054283084
6.2071,-0.076011919114445
9.614,-0.18809487713240974
7.3999,0.8986642365854018
4.6547,-0.9983364522076815
1.5379,0.9994589646352859
5.2322,-0.8679130647802182
2.5796,0.532873428160287
9.6242,-0.19810285761160762
3.9258,-0.7062642452641313
5.7676,-0.4930441532183282
3.2002,-0.05857380121392509
8.4705,0.8158964715100361
9.7053,-0.27685731952601933
4.2908,-0.9124398645133789
2.2522,0.7766893330963527
6.5545,0.2679982684902349
7.9228,0.997632950659108
8.3612,0.8740990598873775
5.2845,-0.8407599262437814
7.8783,0.9997043231088775
7.7887,0.9978699107760027
5.2214,-0.8732268784805679
5.1056,-0.923683501295397
0.0139,0.013899552401157382
2.6988,0.4284644588304009
2.4024,0.6736914919997803
8.5852,0.7443613581648958
1.0605,0.8725998093312987
2.5597,0.5496060883355116
7.5704,0.9600594713950811
8.0525,0.9803598572236335
1.4832,0.9961658943351652
3.0654,0.07611895452356995
4.8967,-0.9830627528766906
6.666,0.3735329023369338
0.091,0.09087445682576008
0.2102,0.20865550185854237
7.855,0.9999994814653639
0.541,0.5149934431235511
3.0124,0.12883356652297423
1.8989,0.9466551336277527
5.3204,-0.8207858179545241
7.0418,0.6879166638558196
2.2562,0.7741635908599462
4.0167,-0.767612306525274
8.4529,0.8259458684800032
4.9668,-0.967811695437625
9.5885,-0.16299159324618614
8.4014,0.8538710667032119
4.6464,-0.9978235172053376
4.5009,-0.977719437959302
9.0445,0.3711785874171962
8.0957,0.9709280808614236
3.6018,-0.4441338906896801
7.2389,0.8167263447620569
6.5402,0.2541944396796525
9.5841,-0.15864886868315095
1.6001,0.9995706780914119
6.8385,0.5272107316734946
9.6106,-0.18475448344546247
2.7506,0.38110634195945065
9.6238,-0.19771076927894404
1.4372,0.9910892757702107
4.9166,-0.9792212902711304
6.2336,-0.04956499042271512
5.8643,-0.4067423862548565
5.7505,-0.5078484177737359
1.7069,0.9907521840090882
5.6331,-0.6052543151974601
6.672,0.37909184695733955
8.6988,0.6638671285035008
2.2411,0.7836330529377362
7.3106,0.8559651608036092
0.5875,0.5542819347516497
5.2053,-0.8809591208958766
8.3711,0.8692474012803122
1.0122,0.8479998879289261
5.1384,-0.9106214030129705
8.7677,0.6108058494760564
1.5902,0.9998117546394238
5.5383,-0.6778874966919533
6.9494,0.6180145394334544
2.3573,0.7063246357681988
3.1292,0.012392336386019845
2.4439,0.6424512180707798
4.6269,-0.9963480420830606
5.4385,-0.7477622036727877
3.8908,-0.6810585701388352
1.2483,0.948447200315266
8.231,0.9297664550344791
6.2326,-0.05056373637427993
6.7744,0.4716973040969841
4.0594,-0.7942713548414981
5.5257,-0.6870965288612068
7.3288,0.8652328900394324
9.6692,-0.24199558299345028
2.0822,0.8720584067665409
7.2601,0.8287748347567186
3.2608,-0.11892521643456849
0.4808,0.4624886236346878
4.1967,-0.8699531689138053
9.2818,0.14249131592450598
5.9586,-0.31891577445997377
7.0704,0.7083900941055505
7.7208,0.9911444273336997
1.3942,0.9844473508687419
7.8757,0.9997641655588211
7.7546,0.9950657086340375
1.0287,0.856629000461108
7.6933,0.9871184573364866
5.8353,-0.4330603939415212
0.5365,0.5111308683176451
0.7017,0.6455169874354626
4.8773,-0.9864329666769381
3.7949,-0.6078160159044181
7.8337,0.999794334711751
0.2752,0.27173941656341655
7.5144,0.9428941026883412
0.2424,0.2400331507455819
2.6556,0.4670863053767017
6.3425,0.059279918455380325
2.0648,0.8804415597625371
2.1028,0.8617924156245507
6.0419,-0.23895089741219788
3.9949,-0.7534590850974665
3.791,-0.6047144975603601
0.4541,0.4386537010074062
2.5205,0.5819241007311386
9.0902,0.3283705624055616
0.2307,0.2286590341015399
9.8716,-0.4321017569106376
5.1858,-0.8900183004701169
4.2398,-0.8903927877868902
7.079,0.7144338849387338
0.7633,0.691309648430729
8.8767,0.5210476788987026
0.6442,0.6005589663851865
7.4512,0.9199742127618336
0.7262,0.6640331642966798
6.234,-0.04916547810796177
7.7976,0.9984109766861136
9.3217,0.10289552269452701
0.5299,0.5054470579702726
3.5801,-0.42458851024988964
6.8714,0.5548766526900808
7.4999,0.9379653085530133
9.5497,-0.1245973805129126
4.4885,-0.9750413809369772
6.9877,0.6476641376825368
9.4305,-0.00572200800575832
7.0945,0.7251930268133825
7.1293,0.7487105038250587
1.0309,0.8577619788804586
2.454,0.6346786832232936
5.237,-0.8655188381811556
6.7474,0.4477207387522258
1.8747,0.9541755987263429
9.2363,0.1873640278275629
9.938,-0.4909867250465085
5.8535,-0.41658473679682206
4.1513,-0.8466761574069246
3.2383,-0.09655667735514599
6.1974,-0.08568012850853061
1.1442,0.9103793737404011
7.0426,0.6884970754067665
5.1143,-0.920315126510125
0.5337,0.5087222597100226
